id,request_id,city,uf,neighborhood,latitude,longitude
7277601,5952857,São Paulo,SP,Imirim,-23.4782965,-46.656719
7277621,5952875,Brasília,DF,Vila Planalto,-15.7926576,-47.853683
7277665,5952913,São Paulo,SP,Jardim Catanduva,-23.6369394,-46.7633635
7277717,5952958,Guarulhos,SP,Jardim Flor da Montanha,-23.445859,-46.5427613
7277729,5952969,Belo Horizonte,MG,Santa Mônica,-19.8261361,-43.9828784
7277769,5953000,Piraquara,PR,Jardim Bela Vista,-25.4525861,-49.0789509
7277813,5953038,Balneário Barra do Sul,SC,,-26.4600177,-48.6109443
7277817,5953041,São Paulo,SP,Vila Carrão,-23.5535817,-46.5294268
7277821,5953045,Belo Horizonte,MG,São João Batista (Venda Nova),-19.8232105,-43.9639268
7277829,5953052,São Paulo,SP,Parque Boa Esperança,-23.5999433,-46.451204
7277833,5953055,São Paulo,SP,Vila Gustavo,-23.4774538,-46.5985576
7277913,5953122,Porto Alegre,RS,,-30.0525154250509,-51.1679310724139
7278145,5953323,São Paulo,SP,Vila Isolina Mazzei,-23.4973745,-46.6101506
7278401,5953552,Curitiba,PR,Boqueirão,-25.5141928,-49.2463346
7278529,5953668,Rio de Janeiro,RJ,Tijuca,-22.9181717,-43.2125966
7278653,5953774,Aracaju,SE,Inácio Barbosa,-10.9456468,-37.0711876
7278721,5953833,Itapevi,SP,Parque Suburbano,-23.5609257,-46.9359277
7278905,5953987,São Paulo,SP,Parque Imperial,-23.6230207,-46.634819
7279097,5954152,Rio de Janeiro,RJ,Centro,-22.9049628,-43.1776911
7279105,5954159,,,,-26.4858892802719,-47.5435508787632
7279209,5954251,Vale Real,RS,,-29.3981527,-51.2536102
7279585,5954572,Rio de Janeiro,RJ,Recreio dos Bandeirantes,-23.0218271,-43.4731396
7279669,5954646,Campo Grande,MS,Jardim Petrópolis,-20.4514109,-54.669563
7279677,5954654,São Paulo,SP,Imirim,-23.4852998,-46.6572888
7279845,5954802,São Paulo,SP,Barra Funda,-23.5284274,-46.6641391
7279969,5954904,Manaus,AM,Flores,-3.0492072,-59.9912559
7280497,5955355,São Paulo,SP,Conjunto Residencial Butantã,-23.5745063,-46.7249905
7280581,5955430,Osasco,SP,Conceição,-23.5774182,-46.798909
7280653,5955498,Rio de Janeiro,RJ,Cocotá,-22.8083334,-43.1834586
7280773,5955605,Barueri,SP,Vila Iracema,-23.5181433,-46.8964742
7280801,5955626,São Paulo,SP,Jabaquara,-23.638143,-46.6454352
7280989,5955791,Mairiporã,SP,,-23.3179561,-46.5885175
7281109,5955898,Belo Horizonte,MG,Buritis,-19.9695373,-43.9709306
7281117,5955905,Rio de Janeiro,RJ,Anchieta,-22.8287979,-43.3952007
7281129,5955917,Salvador,BA,Itacaranha,-12.8896176,-38.4810736
7281389,5956131,Guiratinga,MT,,-16.3464196,-53.7579705
7281493,5956222,Brasília,DF,Núcleo Rural Vargem Bonita (Núcleo Bandeirante),-15.8711088,-47.9709785
7281553,5956267,Salvador,BA,Brotas,-12.9895055,-38.4847069
7281565,5956279,São Paulo,SP,Vila Romana,-23.5302551,-46.6968041
7281577,5956289,Esteio,RS,São Sebastião,-29.8555979,-51.1731997
7281621,5956330,São Paulo,SP,Jardim Guanhembu,-23.7211421,-46.6823973
7281673,5956378,São Luís,MA,Cidade Olímpica,-2.6096561,-44.2092118
7281697,5956399,São Paulo,SP,Jardim Apurá,-23.7149781,-46.6512741
7281733,5956433,Jaboatão dos Guararapes,PE,Cajueiro Seco,-8.1688245,-34.93105
7281793,5956486,Cuiabá,MT,Parque Cuiabá,-15.6605054,-56.0469487
7282073,5956728,Aparecida de Goiânia,GO,Sítios Santa Luzia,-16.7594053,-49.2292878
7282109,5956760,Amaraji,PE,,-8.3748772,-35.4551341
7282153,5956794,Esmeraldas,MG,,-19.8073042,-44.1815176
7282401,5957004,Guarulhos,SP,Jardim Aida,-23.4562136,-46.5448328
7282421,5957021,São Paulo,SP,Água Branca,-23.5275147,-46.6718309
7282501,5957082,Serra,ES,Pitanga,-20.1696992,-40.2808272
7282669,5957224,Porto Alegre,RS,Anchieta,-29.9681844,-51.1649688
7282793,5957333,São Paulo,SP,Água Fria,-23.4865234,-46.622007
7282825,5957362,Casa Branca,SP,,-21.7712926,-47.0856897
7282969,5957484,Igarapé,MG,,-20.0711521,-44.2998655
7283005,5957515,Volta Redonda,RJ,Açude,-22.4923403,-44.1357733
7283377,5957827,Rio de Janeiro,RJ,Glória,-22.9208807,-43.1796211
7283425,5957872,Crissiumal,RS,,-27.5016113,-54.0990927
7283565,5957993,Londrina,PR,Estância Santa Paula,-23.3221697,-51.1575633
7283609,5958033,Rio de Janeiro,RJ,Madureira,-22.8763085,-43.3452491
7283709,5958117,Fortaleza,CE,Jangurussu,-3.8392885,-38.5133112
7283721,5958126,Cotia,SP,Jardim Barbacena,-23.6044442,-46.82845
7283901,5958285,Santo André,SP,Vila Francisco Matarazzo,-23.6306777,-46.5153576
7283997,5958373,Caxias do Sul,RS,Centro,-29.1661302,-51.1690021
7284121,5958481,São Paulo,SP,Jardim Independência,-23.587875,-46.5575429
7284221,5958568,Guarulhos,SP,Jardim Monte Alto,-23.4542498,-46.5337925
7284233,5958579,São Bernardo do Campo,SP,Rudge Ramos,-23.6663048,-46.5647751
7284289,5958625,Rio de Janeiro,RJ,Freguesia (Jacarepaguá),-22.9358768,-43.3388111
7284317,5958651,Curitiba,PR,Cidade Industrial,-25.504161,-49.3252757
7284433,5958758,São Paulo,SP,,-23.4438179434605,-46.7514281719923
7284457,5958781,São Paulo,SP,Jardim Londrina,-23.6161785,-46.7408031
7284501,5958819,Olinda,PE,Casa Caiada,-7.9835463,-34.8389609
7284513,5958829,Brasília,DF,Asa Sul,-15.835229,-47.9173955
7284845,5959112,Turvelândia,GO,,-17.8494208,-50.3044324
7284873,5959132,Porto Alegre,RS,Passo das Pedras,-30.019671,-51.1256468
7284877,5959134,São Paulo,SP,Vila Andrade,-23.6352772,-46.7395033
7284981,5959221,São Paulo,SP,Jardim Miriam,-23.6798914,-46.6349302
7285189,5959401,São Paulo,SP,Casa Verde,-23.5112611,-46.6601465
7285205,5959412,Brasília,DF,Asa Sul,-15.8201481,-47.9192697
7285229,5959429,São Paulo,SP,Vila Medeiros,-23.4871161,-46.5817141
7285293,5959484,São Paulo,SP,Consolação,-23.5486954,-46.645422
7285329,5959515,São Paulo,SP,Jardim Brasil (Zona Norte),-23.4875758,-46.5748206
7285577,5959717,Curitiba,PR,Cidade Industrial,-25.4633665,-49.3455694
7285781,5959898,Guarujá,SP,Balneário Guarujá,-23.9781557,-46.2238052
7285785,5959902,Campina Grande,PB,Catolé,-7.2351159,-35.8795665
7285873,5959983,Fortaleza,CE,Pan Americano,-3.7536874,-38.5686227
7286205,5960283,Natal,RN,Alecrim,-5.8019312,-35.2193071
7286225,5960298,Gravataí,RS,São Vicente,-29.9270192,-51.0094414
7286449,5960495,Salvador,BA,Stella Maris,-12.9393314,-38.3347491
7286545,5960582,Paulínia,SP,Betel,-22.7793359,-47.099276
7286809,5960826,Belo Horizonte,MG,Betânia,-19.9605752,-43.9930506
7287201,5961175,Ribeirão Preto,SP,Jardim Botânico,-21.2113863,-47.796925
7287453,5961398,Joinville,SC,Jarivatuba,-26.3325659,-48.8057063
7287633,5961555,Salvador,BA,Bairro da Paz,-12.9354491,-38.3799349
7287961,5961843,Palhoça,SC,Bela Vista,-27.662439,-48.7061544
7291301,5962084,Itaquaquecetuba,SP,Jardim Aracaré,-23.5051978,-46.3570367
7293873,5962241,Rio de Janeiro,RJ,Vila da Penha,-22.8424527,-43.3031651
7296033,5962374,São Paulo,SP,Cerqueira César,-23.5642025,-46.6556277
7297149,5962439,Rio Verde,GO,Vila Santa Cruz,-17.8269982,-50.9298281
7297285,5962447,Curitiba,PR,Xaxim,-25.5207571,-49.2685145
7297845,5962480,Manaus,AM,Cidade Nova,-2.9913672,-59.9841806
7297977,5962489,Rio de Janeiro,RJ,Pilares,-22.8714935,-43.2990809
7298261,5962504,Contagem,MG,Kennedy,-19.8857517,-44.0442647
7298613,5962533,São José dos Pinhais,PR,Centro,-25.5327423,-49.2012162
7298793,5962542,Itaici,SP,,-23.106872728948,-47.1822878345847
7300517,5962655,Guarulhos,SP,Vila Nova Bonsucesso,-23.4117573,-46.3861967
7304241,5962875,Brasília,DF,Setor Sul (Gama),-16.036746,-48.0647229
7307073,5963057,Brasília,DF,Setor Tradicional (São Sebastião),-15.8945431,-47.7761535
7308817,5963180,Brasília,DF,Setor Sudoeste,-15.8026479,-47.9293646
7308889,5963186,São Paulo,SP,Vila Prudente,-23.576612,-46.5853523
7309597,5963225,Rio de Janeiro,RJ,Centro,-22.9040335,-43.1736261
7310105,5963259,Rio de Janeiro,RJ,Barra da Tijuca,-23.0110416,-43.3044058
7310849,5963305,Manaus,AM,Compensa,-3.1082559,-60.0577631
7310937,5963310,Ribeirão Preto,SP,Centro,-21.1748735,-47.8065211
7311613,5963358,São Paulo,SP,Vila Leopoldina,-23.5306045,-46.7312389
7313517,5963574,Betim,MG,Citrolândia,-20.027582,-44.228331
7313693,5963726,Taboão da Serra,SP,Jardim Record,-23.6251501,-46.7899407
7314237,5964212,Belo Horizonte,MG,Sagrada Família,-19.8989866,-43.9220467
7314297,5964267,São Paulo,SP,Cidade Nova Heliópolis,-23.6096058,-46.5913747
7314529,5964473,São Paulo,SP,Jardim Esmeralda,-23.5907674,-46.7733181
7314545,5964488,Natal,RN,Capim Macio,-5.8663281,-35.1917762
7314609,5964545,Belo Horizonte,MG,Aparecida Sétima Seção,-19.8920762,-43.962528
7314641,5964570,São Paulo,SP,Imirim,-23.4925682,-46.6454956
7314677,5964596,São Paulo,SP,Vila Guilherme,-23.5102067,-46.6044729
7314701,5964617,Osasco,SP,Conceição,-23.5807684,-46.8007552
7314713,5964628,Barueri,SP,Empresarial 18 do Forte,-23.4853218,-46.8548444
7314781,5964689,Curitiba,PR,Bigorrilho,-25.4293438,-49.2983869
7314797,5964702,São Paulo,SP,Jardim Paulo VI,-23.6019675,-46.7902028
7314869,5964766,Rio de Janeiro,RJ,Freguesia (Jacarepaguá),-22.9300559,-43.3332059
7314937,5964823,São Luís,MA,Monte Castelo,-2.5333305,-44.2822881
7315033,5964910,Recife,PE,Torre,-8.0449944,-34.909521
7315073,5964943,Osasco,SP,,-23.5109061368085,-46.7667563259602
7315113,5964982,Campos dos Goytacazes,RJ,Centro,-21.7652786,-41.3202351
7315217,5965074,São Bernardo do Campo,SP,Independência,-23.7094337,-46.581778
7315385,5965218,Brasília,DF,Taguatinga Sul (Taguatinga),-15.8456124,-48.0512586
7315393,5965226,São Paulo,SP,Jardim Edith,-23.6120062,-46.6944507
7315409,5965241,Santa Luzia,MA,,-7.637318,-47.200241
7315457,5965283,Belo Horizonte,MG,Cruzeiro,-19.9437307,-43.9233589
7315469,5965293,São Paulo,SP,Parque Mandaqui,-23.4752993,-46.6351769
7315481,5965302,Canoas,RS,Centro,-29.9177497,-51.1859922
7315513,5965327,São Paulo,SP,Real Parque,-23.6082855,-46.7024103
7315629,5965423,Belo Horizonte,MG,Padre Eustáquio,-19.915531,-43.975487
7315833,5965588,São Paulo,SP,Liberdade,-23.5736228,-46.6402378
7315901,5965646,Barbacena,MG,São José,-21.2207982,-43.7648181
7315933,5965672,Joinville,SC,Jarivatuba,-26.3373788,-48.8147254
7315949,5965685,São Paulo,SP,Vila Leopoldina,-23.5287906,-46.74222
7316133,5965844,Florianópolis,SC,Itacorubi,-27.5896164,-48.4949521
7316369,5966044,Santo André,SP,Jardim Paraíso,-23.6789745,-46.5418752
7316585,5966230,Indaiatuba,SP,Aqui se Vive,-23.078363,-47.196454
7316733,5966358,Açailândia,MA,,-4.9539357,-47.5030772
7316893,5966492,Nova Iguaçu,RJ,Centro,-22.7611783,-43.4575552
7316941,5966536,Curitiba,PR,Capão Raso,-25.5036678,-49.2944118
7316949,5966543,São Paulo,SP,Vila Clementino,-23.5957387,-46.6437443
7317313,5966854,Salvador,BA,Pituba,-13.0045325,-38.4602369
7317401,5966930,Contagem,MG,Novo Eldorado,-19.9370774,-44.054119
7317481,5966995,Mauá,SP,,-23.6658778291142,-46.4840471372008
7317909,5967347,Diadema,SP,Centro,-23.6910222,-46.6216607
7318089,5967496,Goiânia,GO,Jardim Planalto,-16.7129737,-49.2992888
7242292,5922386,Brasília,DF,Sul (Águas Claras),-15.8361248,-48.0401772
7242308,5922399,Salvador,BA,Capelinha,-12.9319142,-38.4856579
7242356,5922442,Balneário Gaivota,SC,,-29.1546867,-49.5809106
7242448,5922524,Osasco,SP,Munhoz Júnior,-23.5037519,-46.8015375
7242468,5922541,Salvador,BA,Marechal Rondon,-12.914704,-38.4697699
7242644,5922688,Sorocaba,SP,Jardim Simus,-23.5036252,-47.4871696
7242744,5922772,São José,SC,,-27.5724102384024,-48.6400328949094
7242812,5922828,Cariacica,ES,Parque Gramado,-20.356238,-40.3885304
7242836,5922845,Rio de Janeiro,RJ,Santa Cruz,-22.9555668,-43.6874085
7243116,5923073,São Paulo,SP,Vila Santa Clara,-23.5783088,-46.562759
7243180,5923128,Guarulhos,SP,Jardim Testae,-23.4421075,-46.5244118
7243244,5923183,Ituporanga,SC,,-27.4156778,-49.603384
7243272,5923206,São Bernardo do Campo,SP,Nova Petrópolis,-23.7035445,-46.5402311
7243320,5923252,Olinda,PE,Alto da Bondade,-7.9830909,-34.9107542
7243432,5923356,São Paulo,SP,Parque Jabaquara,-23.6386306,-46.6552334
7243452,5923373,Osasco,SP,Continental,-23.5342488,-46.7606788
7243480,5923397,Cariacica,ES,Itanguá,-20.2814634,-40.334797
7243568,5923477,São Paulo,SP,Vila Andrade,-23.6280582,-46.7399621
7243576,5923485,São José dos Campos,SP,Jardim Oriente,-23.2413216,-45.9020302
7243596,5923504,Brasília,DF,Riacho Fundo II,-15.8964497,-48.0478461
7243724,5923615,São Paulo,SP,Vila Romana,-23.526771,-46.7007007
7243872,5923746,São Paulo,SP,Fazenda Morumbi,-23.6077526,-46.7255302
7243952,5923821,Campo Grande,MS,Vila Margarida,-20.4306386,-54.5836063
7244160,5924002,Chorozinho,CE,,-4.2891138,-38.4989161
7244192,5924028,Belo Horizonte,MG,Funcionários,-19.9337293,-43.9294236
7244196,5924032,São Paulo,SP,Jardim Ampliação,-23.6245982,-46.7288534
7244204,5924039,São Paulo,SP,Jardim Taquaral,-23.6692541,-46.6957169
7244248,5924078,Guarulhos,SP,Jardim Belvedere,-23.4124582,-46.4957748
7244452,5924258,Rio de Janeiro,RJ,Copacabana,-22.9715211,-43.1871969
7244592,5924377,São Paulo,SP,Jardim Indaiá,-23.5160109,-46.3945871
7244740,5924496,São Paulo,SP,Engenheiro Goulart,-23.4993499,-46.5170743
7244816,5924565,Feira de Santana,BA,São João,-12.2328404,-38.9444193
7244952,5924678,Rio de Janeiro,RJ,Centro,-22.9104031,-43.1840147
7244956,5924679,Passos,MG,Belo Horizonte,-20.7287513,-46.6050986
7245176,5924872,São Paulo,SP,Chácara Monte Alegre,-23.643617,-46.6772387
7245288,5924970,Duque de Caxias,RJ,Parque Vitória,-22.7179807,-43.3201517
7245432,5925092,Luziânia,GO,Centro,-16.2574231,-47.9536687
7245468,5925123,Betim,MG,Vila Universal,-19.9324583,-44.1075581
7245532,5925176,São Paulo,SP,Água Branca,-23.5275147,-46.6718309
7245580,5925216,São Paulo,SP,Itaim Bibi,-23.5782333,-46.672711
7245680,5925297,Curitiba,PR,Alto Boqueirão,-25.5239749,-49.2546005
7245720,5925334,Riacho Fundo,DF,,-15.8814976342997,-48.0142222344875
7245904,5925483,São Paulo,SP,Santo Amaro,-23.6515462,-46.7128116
7245928,5925503,Rio de Janeiro,RJ,Botafogo,-22.9444031,-43.1865985
7245936,5925509,Goiânia,GO,Jardim São José,-16.6901789,-49.399156
7246036,5925597,Vitória,ES,Jardim Camburi,-20.258891,-40.269629
7246272,5925786,Rio de Janeiro,RJ,Tijuca,-22.9222673,-43.2247217
7246344,5925847,São Paulo,SP,,-23.6020617935275,-46.6128551959991
7246472,5925949,Cassilândia,MS,,-19.1097385,-51.736543
7246564,5926026,Rio de Janeiro,RJ,Moneró,-22.7970372,-43.2003819
7246700,5926157,São Paulo,SP,Cerqueira César,-23.5562309,-46.6793341
7247052,5926455,Goiânia,GO,Setor Bueno,-16.687532,-49.2819682
7247116,5926511,Uberlândia,MG,São Jorge,-18.9669585,-48.2261679
7247120,5926515,São Paulo,SP,,-23.5126985166979,-46.5073893964291
7247220,5926606,Palhoça,SC,Aririú da Formiga,-27.6912869,-48.6564223
7247244,5926629,Mogi das Cruzes,SP,Jardim Marica,-23.4969621,-46.1820183
7247392,5926739,Campinas,SP,Centro,-22.9034075,-47.0544697
7247628,5926955,Itapevi,SP,Jardim Dona Elvira,-23.5492651,-46.9331962
7247816,5927122,São Paulo,SP,Jardim Cruz do Corisco,-23.4328974,-46.5946315
7247908,5927203,Brasília,DF,Setor Residencial Leste (Planaltina),-15.6187143,-47.640497
7247932,5927225,Guarujá,SP,Vila Júlia,-23.9873807,-46.2461013
7248040,5927331,Brasília,DF,Setor Leste (Gama),-16.0175112,-48.081183
7248200,5927474,Curitiba,PR,Portão,-25.4709642,-49.3016981
7248288,5927548,Niterói,RJ,São Domingos,-22.8996164,-43.1309297
7248336,5927590,São José do Rio Preto,SP,Jardim Ouro Verde,-20.8356042,-49.3773735
7248376,5927626,São Paulo,SP,Vila Cruzeiro,-23.6336388,-46.7146977
7248676,5927889,São José dos Campos,SP,Jardim das Indústrias,-23.2301101,-45.9245389
7248772,5927970,São Paulo,SP,Vila Oratório,-23.5683435,-46.579317
7248912,5928092,Campinas,SP,Jardim Itatiaia,-22.9211794,-47.0220666
7249112,5928259,Duque de Caxias,RJ,Vila Leopoldina,-22.7599408,-43.2999488
7249148,5928277,Piracicaba,SP,Cidade Jardim,-22.7182558,-47.6426548
7249252,5928353,Rio Claro,SP,Parque Mãe Preta,-22.3678276,-47.5409749
7249516,5928547,São Paulo,SP,Jardim Guanhembu,-23.7326043,-46.6856116
7249528,5928558,São Paulo,SP,Conjunto Promorar Estrada da Parada,-23.4568601,-46.6856081
7249604,5928623,Contagem,MG,Bandeirantes,-19.9686681,-44.0529887
7249636,5928653,São Paulo,SP,Vila Isa,-23.6691146,-46.6915312
7249968,5928956,São Paulo,SP,Vila Santa Catarina,-23.6541789,-46.6685001
7250072,5929051,Capinzal,SC,,-27.3482312,-51.6044276
7250260,5929218,Taboão da Serra,SP,Sítio das Madres,-23.6328902,-46.7986578
7250296,5929251,Osasco,SP,,-23.565890954955,-46.7853155359626
7250376,5929321,Londrina,PR,Loteamento Chamonix,-23.3189101,-51.119036
7250392,5929336,São Paulo,SP,Vila Pompéia,-23.5278787,-46.6825565
7250468,5929408,São Paulo,SP,Vila Alexandria,-23.6396278,-46.6689809
7250524,5929458,Alvorada,RS,Formoza,-30.0027689,-51.0665828
7250616,5929535,Porto Alegre,RS,Centro Histórico,-30.0332751,-51.2321417
7250648,5929565,Guaramirim,SC,,-26.4743278,-49.0023
7250652,5929569,São Paulo,SP,Cerqueira César,-23.5641635,-46.6690848
7250792,5929687,Santo André,SP,Campestre,-23.639281,-46.5457469
7250860,5929746,Rio de Janeiro,RJ,Barra da Tijuca,-22.9979393,-43.4155832
7251008,5929885,Porto Alegre,RS,São Geraldo,-30.0077598,-51.2041698
7251032,5929909,Rio Branco,AC,Estação Experimental,-9.9635475,-67.8352034
7251112,5929978,Natal,RN,Redinha,-5.7537239,-35.2283751
7251120,5929986,Rio de Janeiro,RJ,São Conrado,-22.9931976,-43.2555255
7251188,5930047,Natal,RN,Redinha,-5.7615055,-35.261542
7251236,5930089,São Paulo,SP,Jardim Santo Antônio,-23.5501551,-46.493905
7251420,5930264,Itapecerica da Serra,SP,Chácara Fischer,-23.7646983,-46.8172426
7251552,5930379,São Paulo,SP,,-23.5570430754451,-46.643044129014
7251604,5930428,São Paulo,SP,Mooca,-23.5702396,-46.5954081
7251784,5930578,São Paulo,SP,Pinheiros,-23.5557469,-46.681004
7251804,5930596,Osasco,SP,Novo Osasco,-23.5687502,-46.7972127
7251820,5930611,São Paulo,SP,Pinheiros,-23.5636748,-46.6938296
7251848,5930635,São Paulo,SP,Tucuruvi,-23.4804805,-46.6087433
7251988,5930753,Rio de Janeiro,RJ,Vargem Pequena,-22.9852299,-43.4686657
7252388,5931105,Porto Seguro,BA,,-16.4443537,-39.0653656
7252560,5931253,Mogi das Cruzes,SP,Jardim São Pedro,-23.5103491,-46.1483657
7252724,5931390,Cuiabá,MT,Residencial Claúdio Marchetti,-15.6110604,-56.0367857
7252816,5931465,Rio de Janeiro,RJ,Campo Grande,-22.9060239,-43.5525694
7252936,5931575,Belo Horizonte,MG,Vila Paris,-19.9526075,-43.9497322
7252980,5931613,SH Estrada do Sol,DF,,-15.8631235812981,-47.7502935379744
7253132,5931742,São Bernardo do Campo,SP,Montanhão,-23.7176727,-46.5237968
7253164,5931772,São Paulo,SP,Vila Leopoldina,-23.529014,-46.7294668
7253228,5931828,Brasília,DF,Grande Colorado (Sobradinho),-15.6393189,-47.8500259
7253248,5931848,Belo Horizonte,MG,São Marcos,-19.8704439,-43.911619
7253300,5931895,Rio de Janeiro,RJ,Realengo,-22.890434,-43.44183
7253332,5931917,Barueri,SP,Vila São Luiz (Valparaízo),-23.4830432,-46.876771
7253408,5931985,Aracaju,SE,Zona de Expansão (Aruana),-11.0232292,-37.0883232
7253760,5932306,São Paulo,SP,Jardim Ipanema (Zona Oeste),-23.4443243,-46.7503298
7253824,5932362,Cascavel,PR,Maria Luiza,-24.9694723,-53.4508454
7253848,5932385,Goiânia,GO,Vila Mauá,-16.7033365,-49.3157296
7254124,5932622,Porto Alegre,RS,Cidade Baixa,-30.0402509,-51.2148942
7254192,5932685,Osasco,SP,Presidente Altino,-23.5288268,-46.7684062
7254336,5932821,São Paulo,SP,Jardim Modelo,-23.6747016,-46.7687891
7254372,5932854,Campinas,SP,Residencial Burato,-22.8243418,-47.0894414
7254388,5932865,Salvador,BA,Pituba,-13.0018555,-38.4639224
7254408,5932882,Natal,RN,Felipe Camarão,-5.8255718,-35.2584159
7254440,5932911,Rio de Janeiro,RJ,Praia da Bandeira,-22.8079627,-43.1789146
7254512,5932973,Curitiba,PR,Hugo Lange,-25.4151331,-49.2443606
7254524,5932984,Manaus,AM,São Jorge,-3.1093472,-60.0305916
7254612,5933062,Sumaré,SP,Parque Villa Flores,-22.8246076,-47.2397884
7254668,5933109,São Paulo,SP,Chácara Califórnia,-23.5404661,-46.5509653
7254748,5933175,Natal,RN,Nossa Senhora da Apresentação,-5.7562472,-35.2654097
7254796,5933220,Fortaleza,CE,Álvaro Weyne,-3.7186732,-38.5687263
7254900,5933316,Rio de Janeiro,RJ,Bangu,-22.8617363,-43.4843344
7255152,5933542,Rio de Janeiro,RJ,Todos os Santos,-22.8925694,-43.2827397
7255312,5933683,Diadema,SP,Serraria,-23.7028674,-46.615452
7255484,5933837,Viçosa,MG,,-20.7548659,-42.8785788
7255512,5933862,Barueri,SP,Vila Iracema,-23.5181433,-46.8964742
7255528,5933876,Valparaíso de Goiás,GO,Parque Esplanada III,-16.0835287,-47.9727464
7255568,5933909,Rio de Janeiro,RJ,,-22.9030732715544,-43.3540429919958
7255604,5933937,São Paulo,SP,Parque Colonial,-23.7247155,-46.6879931
7255676,5934004,São Paulo,SP,Jaraguá,-23.4602088,-46.7496398
7255824,5934132,Brasília,DF,Guará I,-15.8157413,-47.9768175
7255944,5934238,São Vicente,SP,Itararé,-23.9696302,-46.3644979
7255968,5934260,São Paulo,SP,Jardim Anália Franco,-23.5577603,-46.5649638
7256000,5934288,Rio Grande da Serra,SP,,-23.7442175,-46.3975293
7256252,5934495,Rio de Janeiro,RJ,Copacabana,-22.9840834,-43.1916669
7256264,5934505,Jaboatão dos Guararapes,PE,Jardim Jordão,-8.1390598,-34.9430621
7256272,5934513,São Paulo,SP,Parque Novo Mundo,-23.516111,-46.5714296
7256408,5934632,Belo Horizonte,MG,Pindorama,-19.9037956,-44.0221754
7256632,5934836,Brasília,DF,Recanto das Emas,-15.9085521,-48.0776137
7256712,5934899,São Paulo,SP,Jardim Nossa Senhora do Carmo,-23.5741001,-46.4837055
7256724,5934909,Diadema,SP,Taboão,-23.6642005,-46.6146854
7256964,5935118,Santa Luzia,MG,Conjunto Palmital (São Benedito),-19.7717111,-43.9320286
